5.136343836784362793e-02,-1.291821300983428955e-01,1.886587738990783691e-01,-1.653480678796768188e-01,2.819988131523132324e-01,1.256802976131439209e-01,-3.302075266838073730e-01,3.132633268833160400e-01,2.496913224458694458e-01,-3.238238096237182617e-01
-2.552230656147003174e-01,1.662940979003906250e-01,2.465745061635971069e-01,1.504151672124862671e-01,2.795072793960571289e-01,-2.082540392875671387e-01,-3.026109337806701660e-01,2.292601168155670166e-01,2.853138446807861328e-01,6.929966062307357788e-02
2.259709239006042480e-01,-2.707514762878417969e-01,4.497889056801795959e-02,-4.532549530267715454e-02,-2.094889432191848755e-01,3.019461929798126221e-01,2.394285500049591064e-01,1.952482312917709351e-01,-2.567282021045684814e-01,-2.172521501779556274e-01
-2.453110218048095703e-01,2.035313248634338379e-01,1.346210688352584839e-01,1.692501604557037354e-01,1.506543010473251343e-01,-2.545413672924041748e-01,-2.835384607315063477e-01,4.976464062929153442e-02,-3.141479492187500000e-01,-2.586678043007850647e-02
-3.030518889427185059e-01,-1.435122787952423096e-01,-1.083927378058433533e-01,1.357311457395553589e-01,3.092333674430847168e-01,2.755376398563385010e-01,-3.100381791591644287e-01,1.443284898996353149e-01,-1.773307919502258301e-01,2.902486026287078857e-01
-2.463482320308685303e-01,1.270040720701217651e-01,8.249929547309875488e-02,2.693936526775360107e-01,-9.852537512779235840e-02,2.430794388055801392e-01,2.452229112386703491e-01,-2.328366339206695557e-01,-3.990751877427101135e-02,-2.082184404134750366e-01
3.325355648994445801e-01,-3.073036968708038330e-01,2.921054959297180176e-01,-2.898466587066650391e-01,8.523616194725036621e-02,-1.413410007953643799e-01,1.497375071048736572e-01,-6.003173440694808960e-02,3.028117716312408447e-01,1.110113859176635742e-01
2.136156149208545685e-02,5.836105346679687500e-02,2.181840389966964722e-01,1.272853612899780273e-01,5.109173804521560669e-02,2.513681054115295410e-01,3.300762772560119629e-01,-8.328515291213989258e-02,3.317247331142425537e-01,-2.588955163955688477e-01
7.007855921983718872e-02,2.366874963045120239e-01,3.014276921749114990e-01,-1.232810392975807190e-01,-2.854917347431182861e-01,-1.262864321470260620e-01,1.663838624954223633e-01,1.556360423564910889e-01,-7.221128046512603760e-02,1.886780560016632080e-01
2.763422131538391113e-01,1.076490432024002075e-01,-1.264557987451553345e-01,-1.241042315959930420e-01,2.228892147541046143e-01,2.557550556957721710e-02,1.071776226162910461e-01,-8.537948876619338989e-02,1.200040057301521301e-01,2.543388903141021729e-01
-1.203344948589801788e-02,2.912242114543914795e-01,-1.872192174196243286e-01,-1.857315599918365479e-01,-1.923370510339736938e-01,2.637046575546264648e-02,-1.696906611323356628e-02,-3.075921535491943359e-01,-1.591073423624038696e-01,2.336333841085433960e-01
-2.674723267555236816e-01,3.034914135932922363e-01,-2.118938788771629333e-02,2.584999501705169678e-01,1.412468999624252319e-01,1.591430157423019409e-01,1.650023460388183594e-01,2.613825201988220215e-01,-1.591914594173431396e-01,4.479672014713287354e-02
2.153385430574417114e-01,-1.771189272403717041e-01,2.611420117318630219e-03,-2.484826147556304932e-01,-9.627807140350341797e-02,-2.324779033660888672e-01,-1.159065589308738708e-01,1.110814362764358521e-01,-2.142286300659179688e-01,1.795219331979751587e-01
-9.048244357109069824e-02,-9.294025599956512451e-02,-1.119799762964248657e-01,1.426378339529037476e-01,-1.528810560703277588e-01,-2.469109445810317993e-01,6.472073495388031006e-02,3.208983838558197021e-01,-4.900762438774108887e-02,-2.542801499366760254e-01
-2.967852950096130371e-01,-2.100083827972412109e-01,-2.225947231054306030e-01,1.735663414001464844e-01,2.512596845626831055e-01,1.566506475210189819e-01,-2.775254249572753906e-01,-3.538343310356140137e-02,1.370220165699720383e-02,3.396825492382049561e-02
-1.626865938305854797e-03,1.266141086816787720e-01,-8.886446245014667511e-03,-1.083251982927322388e-01,1.273759007453918457e-01,2.687937617301940918e-01,-2.810285985469818115e-02,2.216984331607818604e-01,2.071270495653152466e-01,-1.062164157629013062e-01
2.433929741382598877e-01,1.843452453613281250e-01,-1.473384648561477661e-01,2.117929756641387939e-01,4.493131861090660095e-02,2.687722146511077881e-01,1.700618863105773926e-01,-1.457389593124389648e-01,6.944041699171066284e-02,-8.612024039030075073e-02
-2.605418860912322998e-01,-1.305335909128189087e-01,7.773617655038833618e-02,1.803881675004959106e-02,-2.132844328880310059e-01,-1.815569102764129639e-01,-2.509694993495941162e-01,2.909408807754516602e-01,2.224374115467071533e-01,3.857575729489326477e-02
3.138591051101684570e-01,4.876254126429557800e-03,-2.546705678105354309e-02,-8.421709388494491577e-02,1.223764866590499878e-01,-2.181734740734100342e-01,2.295752801001071930e-02,-1.864328384399414062e-01,-1.586537212133407593e-01,-4.777823388576507568e-02
3.294796049594879150e-01,5.305658280849456787e-02,3.241118192672729492e-01,3.237041458487510681e-02,2.720013558864593506e-01,-1.579226255416870117e-01,3.282907009124755859e-01,-2.128385752439498901e-01,-1.020222827792167664e-01,-2.090054750442504883e-01
2.519007921218872070e-01,-2.514396309852600098e-01,2.131063938140869141e-01,2.227477282285690308e-01,2.281441390514373779e-01,-3.251233994960784912e-01,1.442436575889587402e-01,1.296999007463455200e-01,2.795305848121643066e-01,-1.729938983917236328e-01
2.884468138217926025e-01,-3.249446749687194824e-01,3.005545735359191895e-01,2.990084290504455566e-01,-5.117070861160755157e-03,2.966282367706298828e-01,-1.600777208805084229e-01,-2.484326213598251343e-01,1.983593702316284180e-01,1.752560585737228394e-01
5.253566429018974304e-02,-1.799692213535308838e-01,-1.263289749622344971e-01,-1.646915078163146973e-01,2.619742751121520996e-01,2.424930483102798462e-01,5.601676926016807556e-02,-1.632003486156463623e-01,-2.227980792522430420e-01,-1.101986970752477646e-03
-2.850082218647003174e-01,1.959549635648727417e-01,-2.318269312381744385e-01,1.742544025182723999e-01,-1.687296926975250244e-01,2.360108345746994019e-01,-3.414419293403625488e-01,-3.021548986434936523e-01,3.079508543014526367e-01,-4.684794321656227112e-02
-1.280563324689865112e-01,-1.951981484889984131e-01,1.902764588594436646e-01,1.096422076225280762e-01,1.051751673221588135e-01,-3.191629648208618164e-01,2.548818588256835938e-01,-2.615543901920318604e-01,1.154717057943344116e-01,-5.654695257544517517e-02
1.527781933546066284e-01,-2.695103287696838379e-01,-4.271449521183967590e-02,1.958270668983459473e-01,-5.715733021497726440e-02,3.029998838901519775e-01,-2.031340450048446655e-01,3.351768106222152710e-02,3.043220341205596924e-01,3.321887552738189697e-02
8.467985689640045166e-02,-1.959207355976104736e-01,2.447596639394760132e-01,2.232829332351684570e-01,-3.597780317068099976e-02,-2.730540633201599121e-01,7.735413312911987305e-02,-1.797021478414535522e-01,2.592208981513977051e-01,-4.345749318599700928e-02
-9.532797336578369141e-02,1.657934635877609253e-01,3.378771841526031494e-01,-2.238450497388839722e-01,-2.657694816589355469e-01,3.107849061489105225e-01,-1.788432747125625610e-01,-9.069343656301498413e-02,3.464424982666969299e-02,3.195600509643554688e-01
-1.546004880219697952e-02,-6.712619960308074951e-02,1.399799734354019165e-01,-1.504242867231369019e-01,-6.985481083393096924e-02,-7.375729829072952271e-02,-2.297828346490859985e-01,-2.067178487777709961e-02,1.235206648707389832e-01,-3.039861619472503662e-01
-6.582297384738922119e-02,-3.180266916751861572e-02,-2.649782896041870117e-01,2.774425446987152100e-01,1.384040117263793945e-01,1.866727471351623535e-01,9.829828888177871704e-02,2.951835393905639648e-01,-9.840000420808792114e-03,-5.788106471300125122e-02
-2.328014969825744629e-01,2.775200307369232178e-01,6.364893913269042969e-02,1.642638817429542542e-02,1.669950038194656372e-01,-1.227665692567825317e-01,-4.831163585186004639e-02,1.553537249565124512e-01,-7.974340766668319702e-02,2.352803498506546021e-01
